,Name,Coordinates,Address,City,Postal,Province,In Peel,Website,Email,Phone,Citizen test preparation,Help with daily life,Refugee services,Job language training,Job search support,LGBT services,Language assessment,Language training,Other services,Senior services,Women services,Youth services
392,Dixie Bloor Neighbourhood Centre,"(43.621006, -79.603052)","3650 Dixie Road, Suite 103",Mississauga,L4Y 3V9,Ontario,yes,http://www.dixiebloor.ca,,905-629-1873,no,yes,no,no,yes,no,no,no,no,no,yes,yes
393,Dixon Hall,"(43.663766, -79.371807)",190 Carlton Street,Toronto,M5A 2K8,Ontario,no,http://www.dixonhall.org/,,416-863-0499 ext. 3225,no,yes,no,no,no,no,no,no,no,no,no,no
394,"DLS Consulting, Inc., o/a Winnipeg English Language Assessment and Referral Centre","(49.894524, -97.142248)",400 - 275 Portage Avenue,Winnipeg,R3B 2B3,Manitoba,no,http://www.welarc.net,info@welarc.net,204-943-5387,no,no,no,no,no,no,yes,no,no,no,no,no
395,Douglas College,"(49.191787, -122.840634)",13769 104 Avenue,Surrey,V3T 2W4 ,British Columbia,no,http://www.douglascollege.ca/,,604-438-3045,no,no,no,no,no,no,no,yes,yes,no,no,no
396,Douglas College,"(49.180916, -122.845995)",350-9801 King George Boulevard,Surrey,V3T 5H5,British Columbia,no,http://www.douglascollege.ca/,,604-582-7479,no,no,no,no,no,no,no,yes,yes,no,no,no
397,Douglas College,"(49.284296, -122.793281)",A1410-1250 Pinetree Way,Coquitlam,V3B 7X3,British Columbia,no,http://www.douglascollege.ca/programs-courses/training-group,,604-777-6099,no,no,no,yes,yes,no,no,yes,yes,no,no,no
398,Dufferin-Peel Catholic District School Board,"(43.73593, -79.76959)",300 Great Lakes Drive,Brampton,L6R 2W7,Ontario,yes,http://www.dpcdsb.org,,905-361-2344 ext. 60679,no,no,no,no,no,no,no,no,yes,no,no,no
399,Dufferin-Peel Catholic District School Board,"(43.619537, -79.671726)",40 Matheson Blvd.,Mississauga,L5R1C5,Ontario,yes,http://www.dpcdsb.org,,905-890-0708,no,no,no,no,no,no,no,no,yes,no,no,no
400,Dufferin-Peel Catholic District School Board,"(43.63122, -79.717356)",680 Novo Star Drive,Mississauga,L5W 1C7,Ontario,yes,http://www.dpcdsb.org,,905-890-1221,no,no,no,no,no,no,no,no,yes,no,no,no
401,Durham Catholic District School Board,"(43.878827, -78.954028)",1003 Gifford Street,Whitby,L1N 2S4,Ontario,no,http://www.dcdsb.ca,,905-666-1255 ext. 2800,no,yes,no,yes,no,no,no,yes,no,no,no,no
402,Durham Catholic District School Board,"(43.847324, -79.037655)","458 Fairall Street, Unit 7",Ajax,L1S 1R6,Ontario,no,http://www.dcdsb.ca,,905-683-7713,no,yes,no,no,no,no,no,yes,no,no,no,no
403,Durham District School Board - Continuing Education,"(44.002221, -79.46108)",120 Centre Street South,Oshawa,L4G 1K1,Ontario,no,http://www.ddsb.ca/school/dce/Pages/default.aspx,DCEInfo@ddsb.ca,905-831-3118,no,yes,no,yes,no,no,no,yes,no,no,no,no
404,Durham District School Board - Continuing Education,"(43.830365, -79.082951)","1400 Bayly Street, Unit # 1",Pickering,L1W 3R2,Ontario,no,http://www.ddsb.ca/school/dce/Pages/default.aspx,DCEInfo@ddsb.ca,905-831-3118,no,no,no,yes,no,no,no,yes,no,no,no,no
405,Durham Region Unemployed Help Centre  ,"(43.830365, -79.082951)","1400 Bayly Street, Unit 5 & 16B",Pickering,L1W 3R2,Ontario,no,http://www.unemployedhelp.on.ca,careadmin@unemployedhelp.on.ca ,905-420-4010,no,no,no,no,yes,no,no,no,yes,no,no,no
406,Durham Region Unemployed Help Centre  ,"(43.900071, -78.853673)",272 King Street East,Oshawa,L1H 1C8,Ontario,no,http://www.unemployedhelp.on.ca,info@unemployedhelp.on.ca ,905-579-1821,no,no,no,no,yes,no,no,no,yes,no,no,no
407,East Central Newcomer Welcome Centre Inc.,"(51.212045, -102.461243)","H, 132 Broadway Street West",Yorkton,S3N 0M4,Saskatchewan,no,http://www.eastcentralnewcomercentre.ca/,,306-783-2777,no,yes,no,no,no,no,no,no,yes,no,no,yes
408,East York East Toronto Family Resources Org.,"(43.692416, -79.338213)",1108 Greenwod Avenue,Toronto,M4J 1M9,Ontario,no,http://eyetfrp.ca/,,416-686-3390,no,no,no,no,no,no,no,no,no,no,no,no
409,East York East Toronto Family Resources Org.,"(43.701965, -79.299494)",2 Cedarcrest Boulevard,Toronto,M4B 2N9,Ontario,no,http://eyetfrp.ca/,,416-686-3390,no,yes,no,no,no,no,no,no,yes,no,no,no
410,East York East Toronto Family Resources Org.,"(43.661838, -79.367958)",269 Gerrard Street East,Toronto,M5A 2G1,Ontario,no,http://eyetfrp.ca/,,416-686-3390,no,no,no,no,no,no,no,no,no,no,no,no
411,East York East Toronto Family Resources Org.,"(43.691186, -79.287375)",3079 Danforth Avenue,Toronto,M1L 1A9,Ontario,no,http://eyetfrp.ca/,,416-686-3390,no,yes,no,no,no,no,no,no,yes,no,no,no
412,East York East Toronto Family Resources Org.,"(43.696837, -79.292467)",4 Massey Square,Toronto,M4V 5M9,Ontario,no,http://eyetfrp.ca/,,416-686-3390,no,yes,no,no,no,no,no,no,yes,no,no,no
413,East York East Toronto Family Resources Org.,"(43.667797, -79.374479)",495 Sherbourne Street,Toronto,M4X 1K7,Ontario,no,http://eyetfrp.ca/,,416-686-3390,no,no,no,no,no,no,no,no,no,no,no,no
414,East York East Toronto Family Resources Org.,"(43.646456, -79.402392)",555 Richmond Street West,Toronto,M5V 3B1,Ontario,no,http://eyetfrp.ca/,,416-686-3390,no,no,no,no,no,no,no,no,no,no,no,no
415,East York East Toronto Family Resources Org.,"(43.655489, -79.361734)",80 Sackville Avevenue,Toronto,M5A 3E5,Ontario,no,http://eyetfrp.ca/,,416-686-3390,no,no,no,no,no,no,no,no,no,no,no,no
416,East York East Toronto Family Resources Organization,"(43.692388, -79.301835)",101 Barrington Ave. 4 Massey Square 2 Cedarcrest Blvd. 70 Spruce Street 675 Ontario Street,Toronto,M4C 4Z2,Ontario,no,http://www.eyetfrp.ca/ http://www.eyetfrp.ca/services/school_readiness.cfm      (IRCC funded program)        ,,416-686-5153,no,yes,yes,no,no,no,no,no,yes,no,no,no
417,Economic and Social Council of Ottawa-Carleton,"(45.398707, -75.844834)","130 rue Slater, suite 1220",Ottawa,K1P6E2,Ontario,no,http://www.cesoc.ca/,info@cesoc.ca,613-321-1080,yes,yes,no,no,no,no,no,no,yes,no,no,no
418,Economic and Social Council of Ottawa-Carleton,"(45.609176, -74.610447)","134 Main St E, suite 303",Hawkesbury,K6A 1A3,Ontario,no,http://www.cesoc.ca/,info@cesoc.ca,613-248-1343,yes,yes,no,no,yes,no,no,no,yes,no,no,no
419,Economic and Social Council of Ottawa-Carleton,"(45.401002, -75.700567)","255 Carling Ave, Suite 300",Ottawa,K2B7Z5,Ontario,no,http://www.cesoc.ca/,info@cesoc.ca,613-248-1343,yes,yes,no,no,no,no,no,no,no,no,no,no
420,Economic and Social Council of Ottawa-Carleton,"(45.358501, -75.79252)","2720, Richmond rd, suite 310",Ottawa,K2B 6S2,Ontario,no,http://www.cesoc.ca/,info@cesoc.ca,613-248-1343,yes,yes,no,no,no,no,no,no,no,no,no,no
421,Economic and Social Council of Ottawa-Carleton,"(45.015082, -74.728611)","55 Water St, suite 110",Cornwall,K6J 1A1,Ontario,no,http://www.cesoc.ca/,info@cesoc.ca,613-248-1343,yes,yes,yes,no,yes,no,no,no,yes,no,no,no
422,Economic and Social Council of Ottawa-Carleton,"(45.434155, -75.642836)","815 St. Laurent Blvd, suite 107",Ottawa,K1K 3A7,Ontario,no,http://www.cesoc.ca/,info@cesoc.ca,613-248-1343,yes,yes,yes,no,yes,no,no,no,yes,yes,no,yes
423,Economic and Social Council of Ottawa-Carleton,"(45.028756, -74.731682)","841, Sydney St, suite 203",Cornwall, K6H 3J7,Ontario,no,http://www.cesoc.ca/,info@cesoc.ca,613-248-1343,yes,no,no,no,no,no,no,no,yes,no,no,no
424,Edge Skills Centre Inc.,"(49.842139, -97.093395)",511 St. Anne's Road,Winnipeg,R2M 3E5,Manitoba,no,http://www.edgeinc.ca,eslinfo@edgeinc.ca,204-255-5390,no,no,no,no,no,no,no,yes,yes,no,no,no
425,Edmonton Immigrant Services Association (EISA),"(53.552067, -113.516321)","10720 - 113th Street, Suite 201",Edmonton,T5H 3H8,Alberta,no,http://www.eisa-edmonton.org ,,780-474-8445,no,yes,no,no,no,no,no,no,yes,no,no,yes
426,Edmonton Mennonite Centre for Newcomers,"(53.569202, -113.466787)",11713 - 82nd Street,Edmonton,T5B 2V9,Alberta,no,http://www.emcn.ab.ca,,780-424-7709,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes
427,Edmonton Public Schools - Metro Continuing Education,"(53.511327, -113.449109)",7835 76 Avenue NW,Edmonton,T6C 2N1,Alberta,no,http://www.metrocontinuingeducation.ca,,780-428-1111,no,no,no,no,no,no,no,yes,no,no,no,no
428,Edmonton Region Immigrant Employment Council,"(53.544383, -113.485825)",304-10209 97 Street NW,Edmonton,T5J 0L5,Alberta,no,http://www.eriec.ca,,780-497-8866,no,no,no,no,yes,no,no,no,no,no,no,no
429,Edson and District Community Learning Society,"(53.585866, -116.442848)","111-54 Street, Suite 105",Edson,T7E 1T2,Alberta,no,https://edsonlearning.ca,settlementservices@edsonlearning.ca,780-723-6247,no,yes,no,no,yes,no,no,yes,yes,no,no,yes
430,Elmwood Community Resource Centre and Area Association,"(49.918201, -97.096975)",545 Watt Street,Winnipeg,R2K 2S2,Manitoba,no,http://elmwoodcrc.ca/,ncondo@elmwoodcrc.ca,204-982-1720,no,yes,no,no,yes,no,no,no,no,no,no,no
431,EmployAbilities Society of Alberta,"(53.540649, -113.509012)",402-10909 Jasper Ave NW,Edmonton,T5J 3L9,Alberta,no,http://www.employabilities.ab.ca,,780-423-4106,no,no,no,no,yes,no,no,no,no,no,no,no
432,Employment Services Centre of prescott-Russell,"(45.609176, -74.610447)",201-134 Main St. East,Hawkesbury,K6A 1A3,Ontario,no,https://www.csepr.ca/,info@csepr.ca,1-800-668-5950 or 613-632-0179 for headquarters,no,yes,no,no,yes,no,no,no,no,no,yes,yes
433,Employment Solutions for Immigrants Inc. (Manitoba Start),"(49.894569, -97.142069)",271 Portage Avenue,Winnipeg,R3B 0A8,Manitoba,no,http://www.manitobastart.com,judith.hayes@manitoba start.com,204-944-8787,no,yes,no,no,yes,no,no,no,yes,no,yes,no
434,English at First,"(43.46149, -80.522189)",16 William Street West,Waterloo,N2L 1J3,Ontario,no,http://englishatfirst.com,,519-571-0360,no,yes,no,no,no,no,no,yes,no,yes,no,no
435,English Language Tutoring for the Ottawa Community (ELTOC) - Home Tutoring,"(45.431822, -75.64881)","404 McArthur Avenue, Suite 108. Heartwood House",Ottawa,K1K 1G8,Ontario,no,http://www.eltoc.ca/,admin@eltoc.ca,613-232-8566,no,no,yes,no,no,no,no,yes,no,no,no,no
436,English Online,"(50.001702, -97.342911)",Suite 610-294 Portage Avenue,Winnipeg,R3C 0B9,Manitoba,no,http://www.myenglishonline.ca,info@myenglishonline.ca,204-946-5140,no,yes,no,no,no,no,no,yes,no,no,no,no
437,Environics Institute for Survey Research,"(43.670286, -79.38557)","33 Bloor Street East, Suite 900",Toronto,M4W3H1,Ontario,no,http://www.environicsinstitute.org,keith.neuman@environics.ca,416-969-2457,no,no,no,no,no,no,no,no,no,no,no,no
438,Equilibrium International Education Institute,"(51.057999, -114.094975)",707 14th Street North West,Calgary,T2N 2A4,Alberta,no,http://www.equilibrium.ab.ca,school@equilibrium.ab.ca,403-283-1111,no,no,no,no,no,no,no,yes,yes,no,no,no
439,Families Canada,"(45.409219, -75.689261)","150 Isabella St, Suite 149 (Phase 2)",Ottawa,K1S 1V7,Ontario,no,http://www.familiescanada.ca,info@familiescanada.ca,613-237-7667 ext. 223,no,no,no,no,no,no,no,no,yes,no,no,yes
440,Family Dynamics Inc.,"(49.892396, -97.147958)",401-393 Portage Avenue,Winnipeg,R3B 3H6,Manitoba,no,http://www.familydynamics.ca,mbarchyn@familydynamics.ca,204-947-1401,no,yes,yes,no,no,no,no,no,no,no,yes,yes
441,Family Service Toronto,"(43.739991, -79.216758)",3600 Kingston Rd,Toronto,M1M 1R9,Ontario,no,http://www.familyservicetoronto.org,,905-420-4010,no,yes,no,no,no,no,no,no,yes,yes,yes,yes
442,Family Service Toronto ,"(43.726506, -79.30272)",1527 Victoria Park,Toronto,M1L 2T3,Ontario,no,http://www.familyservicetoronto.org,,905-420-4010,no,yes,no,no,no,no,no,no,yes,yes,yes,yes
443,Family Service Toronto (Bathurst - Finch HUB),"(43.774038, -79.445136)",540 Finch Ave West,Toronto,M2R 1N7,Ontario,no,http://www.familyservicetoronto.org,,647-436-0385,no,yes,no,no,no,no,no,no,yes,yes,yes,yes
444,Family Service Toronto (c/o Women for Change),"(43.697972, -79.500945)","720 Trethewey Drive, Suite 201.",Toronto,M6M 5A5,Ontario,no,http://www.familyservicetoronto.org,,647-201-5765,no,yes,no,no,no,no,no,no,yes,yes,yes,yes
445,Family Service Toronto (Fairview Public Library),"(43.7801, -79.3479)","Fairview Mall, Don Mills Road",Toronto,M2J 5A7,Ontario,no,http://www.familyservicetoronto.org,,905-420-4010,no,yes,no,no,no,no,no,no,yes,yes,yes,yes
446,Fast Track - Centre for Skills Development and Training,"(43.652016, -79.927467)",11 Guelph Street,Georgetown,L7G 3Z1,Ontario,no,http://www.centreforskills.ca/,,905-702-7311,no,no,no,no,no,no,no,yes,yes,no,no,no
447,Fast Track - Centre for Skills Development and Training,"(43.431483, -79.725778)",1395 Abbeywood Drive,Oakville,L6M 3B2,Ontario,no,http://www.centreforskills.ca/,,905-847-8345,no,no,no,no,no,no,no,yes,yes,no,no,no
448,Fast Track - Centre for Skills Development and Training,"(43.393251, -79.794382)",2020 Appleby Line,Burlington,L7L 6M6,Ontario,no,http://www.centreforskills.ca/,,905-336-5444,no,no,no,no,no,no,no,yes,yes,no,no,no
449,Fast Track - Centre for Skills Development and Training,"(43.506235, -79.863341)",208-550 Ontario Street,Milton,L9T 3M9,Ontario,no,http://www.centreforskills.ca/,,905-693-8458,no,no,no,no,no,no,no,yes,yes,no,no,no
450,Fast Track - Centre for Skills Development and Training,"(43.363241, -79.796423)",3335 North Service Road,Burlington,L7N 3G2,Ontario,no,http://www.centreforskills.ca/,,905-333-3499,no,no,no,no,no,no,no,yes,yes,no,no,no
451,Fast Track - Centre for Skills Development and Training,"(43.357714, -79.787635)",860 Harrington Court,Burlington,L7N 3N4,Ontario,no,http://www.centreforskills.ca/,,905-878-1240,no,no,no,no,no,no,no,yes,yes,no,no,no
452,"Fast Track – Community Centre for Skills, Development and Training","(43.360501, -79.792557)",3350 South Service Road,Burlington,L7N 3M6,Ontario,no,http://www.centreforskills.ca/,,905-333-3499,no,yes,no,no,no,no,no,yes,yes,no,no,no
453,Fédération acadienne de la Nouvelle-Écosse,"(44.666759, -63.566553)",54 Queen Street,Dartmouth,B2Y 1G3,Nova Scotia,no,http://www.immigrationfrancophonene.ca,khowlett@immigrationfrancophonene.ca,902-433-2028,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes
454,Fédération acadienne de la Nouvelle-Écosse (FANE),"(44.6508, -63.6146)",6090 Mumford Road,Halifax,B3L 4P1,Nova Scotia,no,http://www.immigrationfrancophonene.ca/,info@immigrationfrancophonene.ca,902-433-2099,yes,yes,no,no,yes,no,no,no,yes,no,no,yes
455,Fédération des associations de juristes d'expression française de common law inc. (FAJEF),"(49.882394, -97.117037)",1-242 Goulet St,Winnipeg,R2H 0S2,Manitoba,no,https://fajef.ca/english-information/,bureau@ajefa.ca,204-291-1939,no,no,no,no,no,no,no,no,yes,no,no,no
456,Fédération des communautés francophones et acadienne (FCFA) du Canada,"(45.430632, -75.680334)",450 Rideau St,Ottawa,K1N 5Z4,Ontario,no,http://fcfa.ca/,info@fcfa.ca,613-241-7600,no,no,no,no,no,no,no,no,yes,no,no,no
457,Fédération des francophones de la Colombie-Britannique,"(49.264875, -123.102446)",101-1575 7th Avenue West,Vancouver,V6J 1S1,British Columbia,no,http://www.vivreencb.ca/,direction@ffcb.ca,604-732-1420,no,yes,yes,no,yes,no,no,no,yes,no,no,no
458,Fédération franco-ténoise,"(62.454216, -114.368002)",5016 48 Street,Yellowknife,X1A 1N3,Northwest Territories,no,https://www.immigrationtno.com/,immigrationtno@franco-nord.com,867-920-2919 ext. 262,no,yes,no,no,no,no,no,no,yes,no,no,no
459,Flexibility Learning Systems,"(49.69411, -112.839524)",506 - 4th Avenue S,Lethbridge,T1J 0N5,Alberta,no,http://www.flexibilitylearning.ca,flexilearning@shaw.ca,403-320-2057,no,no,no,no,yes,no,no,yes,no,yes,yes,no
460,Folk Arts Council of St. Catharines Multicultural Centre,"(42.978566, -79.25061)",570 King Street,Welland,L3B 3L2,Ontario,no,http://www.folk-arts.ca/,,905-685-6589,no,no,no,no,no,no,no,no,no,yes,no,yes
461,Folk Arts Council of St. Catharines Multicultural Centre,"(43.089303, -79.13311)",8123 Lundy’s Lane,Niagara Falls,L2H 1H3  ,Ontario,no,http://www.folk-arts.ca/,,289-296-7369,no,yes,no,no,yes,no,no,no,yes,yes,no,yes
462,Folk Arts Council of St. Catharines Multicultural Centre,"(43.161671, -79.245847)",85 Church Street,St. Catharines,L2R 3C7,Ontario,no,http://www.folk-arts.ca/,,905-685-6589,no,yes,no,yes,yes,no,no,yes,yes,yes,no,yes
463,For Youth Initiative,"(43.683885, -79.472797)",1652 Keele Street,Toronto,M6M 3W3,Ontario,no,http://foryouth.ca/,,416-653-3311,no,yes,yes,no,yes,yes,no,no,no,no,yes,yes
464,Fort Erie Multicultural Centre,"(42.92985, -78.921892)",150 Jarvis Street,Fort Erie,L2A 2S4,Ontario,no,http://www.firststepsincanada.com,,905-871-3641,no,yes,no,no,yes,no,no,no,yes,no,no,yes
465,Fort Erie Multicultural Centre,"(42.930062, -78.91655)",54 Jarvis St,Fort Erie,L2A 2S4,Ontario,no,http://www.firststepsincanada.com,,905-991-8951,no,no,no,no,no,no,no,yes,yes,no,no,no
466,Fort Erie Multicultural Centre - Peace Bridge Newcomer Centre,"(42.908966, -78.914838)",80 Queen St,Fort Erie,L2A 6M4,Ontario,no,http://www.firststepsincanada.com,,905-871-3641,no,yes,no,no,no,no,no,no,no,no,no,no
467,Fort Nelson Community Literacy Society,"(58.806285, -122.693959)","#17 Landmark Plaza, 4903 51 Ave W P.O. Box 91",Fort Nelson,V0C 1R0,British Columbia,no,http://fncls.com/,coordinator@fncls.com,250-774-4415,no,yes,no,no,no,no,no,yes,no,no,no,no
468,Fort St. John Literacy Society,"(56.246712, -120.85016)",201-10136 100 Avenue,Fort St. John,V1J 1Y6,British Columbia,no,http://www.fsjliteracy.ca/,,250-785-2110,no,no,no,no,no,no,yes,yes,no,no,no,no
469,Francophone Association of Brooks,"(50.563155, -111.88424)","707, 2nd Avenue E. PO BOX 1765",Brooks,T1R 1L2,Alberta,no,http://www.afbrooks.org/,afbrooks2014@gmail.com,403-362-0405,no,no,no,no,no,no,no,no,no,no,no,yes
470,FrancoQueer,"(43.664358, -79.384006)","543 Yonge St, 4th floor",Toronto,M4Y 1Y5,Ontario,no,https://www.francoqueer.ca/accueil,immigration@francoqueer.ca,647-709-2600,no,yes,no,no,no,yes,no,no,yes,no,no,no
471,Frog Hollow Neighbourhood House,"(49.265251, -123.044771)",2131 Renfrew Street,Vancouver,V5M 4M5,British Columbia,no,http://www.froghollow.bc.ca/,,604-251-1225,no,yes,no,no,no,no,no,no,no,no,yes,yes
472,Georgian College (Job Finding Club for Immigrants),"(44.390673, -79.687579)",48 Collier Street,Barrie,L4M 1G8,Ontario,no,http://www.GeorgianCollege.ca,iawantjob@georgiancollege.ca,705-722-1505,no,no,no,yes,yes,no,no,no,no,no,no,no
473,Global Gathering Place,"(52.128707, -106.65795)",100 5th Avenue North,Saskatoon,S7K 2N7,Saskatchewan,no,http://www.globalgatheringplace.com,,306-665-0268,no,yes,yes,no,no,no,no,yes,no,no,yes,yes
474,Global Gathering Place,"(52.131802, -106.660767)",506-25 Street,Saskatoon,S7K 4A7,Saskatchewan,no,http://www.globalgatheringplace.com,,306-665-0268,no,yes,no,no,no,no,no,yes,no,no,yes,no
475,Grand Erie District School Board,"(43.120309, -80.252112)",347 Erie Avenue,Brantford,N3S 2H7,Ontario,no,http://www.granderie.ca/gela,,519-753-6079,no,no,no,no,no,no,yes,yes,yes,yes,yes,no
476,Grande Prairie Centre for Newcomers - Edmonton Immigrant Service Association (EISA) is the umbrella organization,"(55.171326, -118.792073)",#505 10014 99 Street,Grande Prairie,T8V 3N4,Alberta,no,https://www.gpcn.ca/,,780-538-4452,yes,yes,no,no,no,no,no,no,yes,no,no,yes
477,Grande Prairie Council for Lifelong Learning Society,"(55.153185, -118.784356)",9625 Prairie Road,Grand Prairie,T8V 6G5,Alberta,no,http://www.gpcll.com,,780-539-6077,no,no,no,no,yes,no,no,no,yes,no,no,no
478,Graybridge International Consulting Inc.,"(45.386939, -75.735115)","1309 Carling Avenue, Suite 5",Ottawa,K1Z 7L3 ,Ontario,no,http://graybridgemalkam.com/,info@graybridgemalkam.com,613-761-7440,no,no,yes,no,no,no,no,yes,no,yes,yes,yes
479,Great Plains College,"(50.2840954, -107.7988806)",129 2nd Avenue NE,Swift Current,S9H 2C6,Saskatchewan,no,http://www.greatplainscollege.ca/,info@greatplainscollege.ca,306-773-1531,no,no,no,no,no,no,yes,yes,no,no,no,no
480,Greater Charlottetown Area Chamber of Commerce,"(46.235718, -63.128079)","134 Kent Street, Suite 230, PO Box 67",Charlottetown,C1A 7K2,Prince Edward Island,no,http://www.charlottetownchamber.com,chamber@charlottetownchamber.com,902-628-2000,no,no,no,no,yes,no,no,no,yes,no,no,no
481,Greater Essex County District School Board (Language Assessment & Resource Centre),"(42.300793, -83.028058)",1410 Ouellette Avenue,Windsor,N8X 5B2,Ontario,no,http://www.larcwindsor.ca,Larc@publicboard.ca,519-253-2724,no,yes,no,no,no,no,yes,no,yes,no,no,no
482,Halifax Public Libraries,"(44.664651, -63.569291)",60 Alderney Drive,Dartmouth,B2Y 4P8 ,Nova Scotia,no,https://www.halifaxpubliclibraries.ca/,asklib@halifax.ca,902-490-5753,no,no,no,no,no,no,no,no,yes,no,no,no
483,Halifax Regional Business and Community Economic Development Association,"(44.65265, -63.574522)","1969 Upper Water Street, Suite 2101",Halifax,B3J 3R7,Nova Scotia,no,http://www.halifaxpartnership.com,twalters@halifaxpartnership.com,902-490-6018,no,no,no,no,yes,no,no,no,no,no,no,no
484,Halton Catholic District School Board,"(43.436325, -79.687896)",255 Morden Road,Oakville,L6K 2S2,Ontario,no,http://www.hcdsb.org,info@mertoncentre.com,905-849-7555,no,yes,no,no,no,no,no,yes,yes,no,no,no
485,Halton Catholic District School Board,"(43.513671, -79.882817)",2800 Highpoint drive,Milton,L9T 6P4,Ontario,no,http://www.hcdsb.org,info@mertoncentre.com,905-693-6676,no,yes,no,no,no,no,no,yes,yes,no,no,no
